"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
2,5.005,0.5,9.5,2.49111093649999,1.95,3.08
3,1.92487481918099,1.04,3.02,2.48111093649999,2,3.01
4,1.79348103374388,1.17,2.53,2.51117423533662,2.07,2.99
5,2.31492385458478,1.71,2.99,2.58733685109357,2.17,3.03
6,2.54023662641243,1.97,3.16,2.63185384983424,2.24,3.05
7,2.813954951406,2.26,3.41,2.65283985342614,2.27,3.06
8,2.75028571536091,2.23,3.31,2.61970179925394,2.25,3.01
9,2.62168857488589,2.13,3.15,2.59038615721743,2.23,2.97
10,2.55217269417139,2.08,3.06,2.5852998594261,2.24,2.95
11,2.5857032286557,2.13,3.08,2.59827662622516,2.26,2.96
12,2.62248596748372,2.17,3.1,2.60556350666082,2.27,2.96
13,2.74529152806296,2.3,3.22,2.60347217723158,2.28,2.95
14,2.91671364836113,2.46,3.4,2.55844840382953,2.24,2.89
15,2.57369206438814,2.15,3.02,2.43440965690442,2.13,2.76
16,2.36106268263324,1.97,2.78,2.38680684175693,2.09,2.7
17,2.44038161733173,2.05,2.86,2.40004855372553,2.11,2.71
18,2.39505332278392,2.02,2.8,2.38712194855689,2.1,2.69
19,2.33985516662943,1.97,2.73,2.38719398168375,2.1,2.68
20,2.32227976331618,1.97,2.7,2.41158042151438,2.13,2.7
21,2.34800269497718,2,2.72,2.45628143447015,2.18,2.75
22,2.53712024630706,2.18,2.92,2.51189448051104,2.24,2.8
23,2.4889824544022,2.14,2.86,2.50266167701541,2.23,2.79
24,2.64619380285084,2.29,3.02,2.51315092256829,2.25,2.79
25,2.62844840624333,2.28,2.99,2.44487326690649,2.19,2.72
26,2.6050406522492,2.27,2.96,2.34602687825625,2.1,2.61
27,2.2418433756799,1.93,2.57,2.19988044585053,1.96,2.45
28,2.13019425231435,1.84,2.44,2.17808698625171,1.95,2.42
29,2.22384236058889,1.93,2.53,2.21157423116462,1.98,2.45
30,2.03281889090323,1.76,2.32,2.2068246062525,1.98,2.44
31,2.17190860283548,1.89,2.47,2.32975611514944,2.1,2.57
32,2.26531832005356,1.99,2.56,2.44653970945923,2.22,2.69
33,2.53624325496384,2.25,2.84,2.58502450699411,2.35,2.83
34,2.68365871782563,2.39,2.99,2.62606842031421,2.39,2.87
35,2.64312175114198,2.36,2.94,2.58339553751889,2.36,2.82
36,2.61555313363306,2.34,2.91,2.53732868921259,2.32,2.77
37,2.49815481122749,2.23,2.78,2.47333232726973,2.26,2.7
38,2.43373552022562,2.18,2.7,2.45432027136744,2.24,2.67
39,2.49504884438481,2.24,2.76,2.47690386846304,2.27,2.69
40,2.48959377439295,2.24,2.75,2.46230219933988,2.26,2.67
41,2.44973824652953,2.21,2.7,2.43744646277555,2.24,2.64
42,2.41894342284369,2.18,2.66,2.42743894865128,2.23,2.63
43,2.49124810761629,2.26,2.74,2.44023111968843,2.25,2.64
44,2.29752433412895,2.08,2.53,2.38325285916188,2.2,2.58
45,2.51427480644429,2.29,2.75,2.4920463465317,2.31,2.69
46,2.53554932211735,2.31,2.77,2.46660761499344,2.28,2.66
47,2.47321333428216,2.26,2.69,2.3765549004891,2.2,2.56
48,2.43050085914451,2.22,2.65,2.24249340701485,2.07,2.42
49,2.52754050819915,2.32,2.74,1.96425816058145,1.81,2.13
50,1.19125279774231,1.06,1.33,1.00027778166435,0.89,1.11
51,0.700880988178052,0.6,0.81,0.658217249001548,0.57,0.75
52,0.635458666791448,0.54,0.74,0.584202696790523,0.51,0.67
53,0.515038659598984,0.43,0.6,0.493122133787687,0.42,0.57
54,0.448332654878134,0.37,0.53,0.455082818213703,0.39,0.53
55,0.478835237231298,0.4,0.56,0.47102997435501,0.4,0.54
56,0.446188747868858,0.37,0.53,0.459455842503001,0.39,0.53
57,0.499910771117571,0.42,0.59,0.487825004760997,0.42,0.56
58,0.46966350208773,0.39,0.55,0.468185581825727,0.4,0.54
59,0.454092453104004,0.38,0.54,0.468625150566493,0.4,0.54
60,0.494075722390599,0.41,0.58,0.498658408268028,0.43,0.57
61,0.511934965503102,0.43,0.6,0.51016155004975,0.44,0.59
62,0.517320196669893,0.43,0.61,0.510237404667804,0.44,0.59
63,0.518585080774907,0.43,0.61,0.501101850531471,0.43,0.58
64,0.45857057611564,0.38,0.55,0.474375694411551,0.4,0.55
65,0.513182832510756,0.42,0.61,0.503973866829686,0.43,0.58
66,0.502003307760847,0.41,0.6,0.492351053339414,0.42,0.57
67,0.502544125889723,0.41,0.6,0.480331276809796,0.41,0.56
68,0.434472131339965,0.35,0.53,0.449246380921911,0.38,0.53
69,0.48452577773663,0.39,0.58,0.474726997599587,0.4,0.56
70,0.453371621021249,0.36,0.55,0.463757132860368,0.39,0.55
71,0.457717275328172,0.37,0.56,0.481757148668521,0.4,0.57
72,0.522619024136528,0.42,0.63,0.518052295456857,0.44,0.61
73,0.494456577281396,0.4,0.6,0.515245636118279,0.43,0.6
74,0.556270577651637,0.45,0.67,0.545613929799371,0.46,0.64
75,0.540300017070779,0.44,0.65,0.535451226195146,0.45,0.63
76,0.536352021603293,0.43,0.65,0.532787973585941,0.45,0.63
77,0.554399358498543,0.45,0.67,0.531836866472655,0.44,0.63
78,0.521693625312857,0.42,0.64,0.508798197178229,0.42,0.6
79,0.516170000119982,0.41,0.63,0.497435282791325,0.41,0.59
80,0.458911979207841,0.36,0.57,0.479969837859883,0.39,0.57
81,0.543317367677123,0.43,0.67,0.506163530769454,0.42,0.6
82,0.518670669153541,0.41,0.64,0.470350755152839,0.38,0.57
83,0.446281815369004,0.34,0.56,0.4239927288862,0.34,0.52
84,0.396763885350358,0.3,0.51,0.404990151830651,0.32,0.5
85,0.367826350740517,0.27,0.48,0.416458179417643,0.33,0.51
86,0.445508339915681,0.34,0.56,0.466438373407818,0.38,0.57
87,0.496394591229427,0.38,0.62,0.489392296434791,0.4,0.59
88,0.47761623168813,0.36,0.6,0.486483867537836,0.39,0.59
89,0.476753233876713,0.36,0.61,0.497757234223743,0.4,0.6
90,0.473703745936784,0.36,0.6,0.519262813334546,0.42,0.63
91,0.542773587790657,0.42,0.68,0.560871232721023,0.46,0.68
92,0.529776943930871,0.4,0.67,0.57911838825162,0.47,0.7
93,0.661858352672042,0.52,0.82,0.621707563929811,0.51,0.74
94,0.672046104576027,0.52,0.83,0.594299703084784,0.48,0.72
95,0.551580027816434,0.42,0.7,0.540140471041472,0.43,0.66
96,0.53024139278764,0.4,0.68,0.535397890553052,0.43,0.65
97,0.582954778548228,0.44,0.74,0.5425639372327,0.43,0.66
98,0.520730627107873,0.38,0.67,0.518152326166034,0.41,0.64
99,0.489880231559348,0.36,0.64,0.519960991190322,0.41,0.64
100,0.570434773424872,0.43,0.73,0.543420737296187,0.43,0.67
101,0.56557320777423,0.42,0.73,0.529445587476035,0.42,0.65
102,0.521284099204534,0.38,0.68,0.510216729963939,0.4,0.63
103,0.516201043204831,0.37,0.68,0.506970651043789,0.39,0.63
104,0.485817012525539,0.35,0.64,0.50498036362228,0.39,0.63
105,0.557921777754784,0.41,0.73,0.519950007149965,0.4,0.65
106,0.489961663871875,0.35,0.65,0.501443372058592,0.39,0.63
107,0.505243761724622,0.36,0.67,0.51157400881494,0.39,0.64
108,0.503704421085233,0.36,0.67,0.518751500633623,0.4,0.65
109,0.565078602613811,0.41,0.74,0.530616379713966,0.41,0.66
110,0.556893016107583,0.4,0.74,0.5158352584688,0.39,0.65
111,0.538700836741909,0.38,0.72,0.498207340498723,0.38,0.63
112,0.512632525985271,0.36,0.69,0.481458902400705,0.36,0.61
113,0.541741149325035,0.38,0.72,0.469793902411023,0.35,0.6
114,0.420427139457144,0.28,0.59,0.439053175925084,0.32,0.57
115,0.405422493623098,0.26,0.57,0.4513936403728,0.33,0.58
116,0.421938977443709,0.28,0.59,0.476404912798879,0.35,0.61
117,0.54913230736473,0.38,0.74,0.50518793730298,0.38,0.65
118,0.557975627065793,0.39,0.75,0.489088286423316,0.36,0.63
119,0.453093038214313,0.3,0.64,0.463091206404236,0.34,0.6
120,0.454264114941389,0.3,0.64,0.470989211743562,0.34,0.61
121,0.460328980869325,0.3,0.65,0.481646927249333,0.35,0.63
122,0.544970507217219,0.37,0.75,0.494062222177723,0.36,0.64
123,0.512436720721117,0.34,0.71,0.477687041247262,0.35,0.63
124,0.519744163459961,0.34,0.72,0.468240042718973,0.34,0.62
125,0.476457221227244,0.3,0.68,0.453026553433749,0.32,0.6
126,0.391146498532103,0.23,0.58,0.448527155800578,0.31,0.6
127,0.358990409301398,0.21,0.54,0.472522146115316,0.33,0.63
128,0.397510082632146,0.24,0.59,0.51602385162147,0.37,0.68
129,0.575541802926926,0.38,0.8,0.561565501713378,0.41,0.73
130,0.574317301801313,0.38,0.8,0.560784954111975,0.41,0.73
131,0.548079571592521,0.35,0.78,0.560331362815212,0.4,0.74
132,0.466988557743369,0.28,0.69,0.568272722394004,0.41,0.75
133,0.538632823810319,0.34,0.77,0.603501704218217,0.44,0.79
134,0.697023335019424,0.47,0.96,0.627537538624571,0.46,0.82
135,0.664006548196436,0.44,0.93,0.610416168029715,0.44,0.8
136,0.641423373955315,0.42,0.9,0.598807663173096,0.43,0.79
137,0.627092125645467,0.4,0.89,0.590762488048981,0.42,0.78
138,0.619280389761716,0.39,0.88,0.584734843693939,0.41,0.78
139,0.579086032238438,0.36,0.84,0.579409243117935,0.41,0.77
140,0.587900984728066,0.36,0.85,0.583398941566635,0.41,0.78
141,0.520593468189715,0.31,0.77,0.586179676565991,0.41,0.78
142,0.548242922342388,0.33,0.81,0.60669552869132,0.43,0.81
143,0.691158147648908,0.45,0.98,0.625432697964327,0.45,0.83
144,0.773741115686836,0.51,1.08,0.612676953253614,0.43,0.82
145,0.686310616702924,0.43,0.98,0.57719771067914,0.4,0.78
146,0.65685126514046,0.41,0.95,0.555586137258318,0.38,0.76
147,0.634926806782422,0.39,0.93,0.536440776337029,0.36,0.74
148,0.619498600748598,0.37,0.91,0.518430842962538,0.35,0.72
149,0.56454043820378,0.33,0.85,0.50033212481981,0.33,0.7
150,0.520834278311956,0.29,0.8,0.490530300946738,0.32,0.69
151,0.533687277262872,0.3,0.81,0.488022792697226,0.32,0.69
152,0.547566850799846,0.31,0.83,0.482434630221702,0.31,0.68
153,0.466921479582863,0.25,0.74,0.47304790453785,0.3,0.67
154,0.449735578543098,0.23,0.72,0.478234699341573,0.3,0.68
155,0.536165625111855,0.3,0.82,0.487910034506857,0.31,0.69
156,0.464785160222125,0.24,0.74,0.48246831636121,0.3,0.69
157,0.40406518891021,0.19,0.67,0.489988634019878,0.31,0.7
158,0.460366234361241,0.24,0.74,0.510178032988425,0.33,0.72
159,0.562786715300404,0.31,0.86,0.523777630893073,0.34,0.74
160,0.603555518172837,0.34,0.92,0.520597880138102,0.33,0.74
161,0.535027633275982,0.28,0.84,0.509606410595882,0.32,0.73
162,0.588317427924891,0.32,0.91,0.509183140235461,0.32,0.73
163,0.638050292629695,0.36,0.97,0.499698313275796,0.31,0.72
164,0.62781990981952,0.35,0.97,0.480882783536207,0.29,0.71
165,0.560470005133814,0.29,0.89,0.461694008418323,0.27,0.69
166,0.500515779138575,0.24,0.82,0.450714390865239,0.26,0.68
167,0.513295296977101,0.25,0.84,0.447329858796791,0.26,0.67
168,0.527006340381155,0.26,0.86,0.441788995805748,0.25,0.67
