"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
2,5.005,0.5,9.5,2.21416563874224,1.7,2.78
3,1.16863252167583,0.51,2.05,2.20416563874224,1.74,2.7
4,2.03973737082719,1.37,2.82,2.25777785347093,1.83,2.71
5,2.31610814525635,1.71,3,2.28248493960869,1.89,2.71
6,2.21970133964797,1.68,2.82,2.28059869887144,1.9,2.68
7,2.18478764789113,1.69,2.73,2.29505643973475,1.93,2.68
8,2.2624049603745,1.78,2.79,2.32200655265907,1.97,2.7
9,2.36575424235038,1.89,2.88,2.33967864587331,1.99,2.71
10,2.29900110581125,1.84,2.79,2.33644532200395,2,2.7
11,2.28903251636215,1.84,2.77,2.35013191853547,2.02,2.7
12,2.41555948539564,1.97,2.9,2.37111437220532,2.04,2.72
13,2.37491855444537,1.94,2.84,2.36127896839605,2.04,2.7
14,2.37085608476342,1.94,2.83,2.36053086638011,2.04,2.7
15,2.29986577050425,1.88,2.75,2.3606903327918,2.05,2.69
16,2.35574297424848,1.94,2.8,2.38454304311032,2.07,2.71
17,2.43836711639826,2.03,2.88,2.39809230666155,2.09,2.72
18,2.37473234516865,1.98,2.8,2.38697824506843,2.08,2.71
19,2.28903147635245,1.9,2.7,2.39505250145625,2.1,2.71
20,2.36311165553471,1.98,2.77,2.43972762468514,2.14,2.75
21,2.39368156876158,2.01,2.8,2.47429141101179,2.18,2.78
22,2.53010410185745,2.15,2.94,2.51172288512996,2.22,2.82
23,2.59346399715916,2.21,3,2.50713360066454,2.22,2.81
24,2.51794830488302,2.15,2.91,2.47150358705946,2.19,2.77
25,2.45554077230187,2.1,2.84,2.45321099284642,2.18,2.74
26,2.4000028308242,2.05,2.77,2.45549451562946,2.18,2.74
27,2.17690330900182,1.85,2.52,2.48702802232735,2.22,2.77
28,2.71506335744339,2.36,3.09,2.65407715166032,2.38,2.94
29,2.72129974954989,2.37,3.09,2.62346387843602,2.36,2.9
30,2.72722335858163,2.39,3.09,2.57063063845709,2.31,2.84
31,2.67546446058754,2.34,3.03,2.48084399589155,2.23,2.74
32,2.38534025408544,2.08,2.71,2.36395291199795,2.12,2.61
33,2.28616874898665,1.99,2.6,2.35351695935062,2.12,2.6
34,2.22303656728196,1.94,2.52,2.40239940773391,2.17,2.65
35,2.41115389928561,2.12,2.71,2.53309962167012,2.3,2.78
36,2.52620689481236,2.24,2.83,2.62726675719015,2.39,2.87
37,2.73056055924055,2.44,3.04,2.70895361046617,2.47,2.95
38,2.71269175042856,2.42,3.02,2.69482862185607,2.46,2.93
39,2.74694423834563,2.46,3.04,2.68314539814108,2.46,2.92
40,2.68594948954093,2.41,2.97,2.63063337114415,2.41,2.86
41,2.63770636781728,2.37,2.92,2.58332610982919,2.37,2.81
42,2.59133181122031,2.33,2.86,2.53446452843802,2.33,2.75
43,2.4386443545901,2.19,2.69,2.48050187587016,2.28,2.69
44,2.60562320607754,2.36,2.86,2.52788375834333,2.33,2.73
45,2.37864979835509,2.15,2.62,2.44486901525779,2.25,2.64
46,2.64474338154784,2.41,2.89,2.52501281901076,2.33,2.72
47,2.55792837834849,2.33,2.79,2.38200427320257,2.2,2.57
48,2.43403179924885,2.22,2.66,2.15878881679122,1.99,2.34
49,2.29105645282886,2.09,2.5,1.78735878380579,1.63,1.95
50,1.24484074102136,1.1,1.4,1.0332409742969,0.92,1.15
51,0.789455436071489,0.68,0.91,0.699676351401813,0.61,0.8
52,0.571771573518573,0.48,0.67,0.555814406785002,0.48,0.64
53,0.547350469261783,0.46,0.64,0.53261344377543,0.46,0.61
54,0.488344537180111,0.4,0.58,0.511117787321428,0.44,0.59
55,0.602967479068114,0.51,0.7,0.552886533554953,0.48,0.64
56,0.463804055204924,0.38,0.55,0.469564090382796,0.4,0.54
57,0.494620126213656,0.41,0.59,0.482832468711951,0.41,0.56
58,0.451172781060495,0.37,0.54,0.465802110651962,0.4,0.54
59,0.463601699049194,0.38,0.55,0.49390964521639,0.42,0.57
60,0.54795109195137,0.46,0.65,0.547511930925759,0.47,0.63
61,0.552430835840896,0.46,0.65,0.550021472486943,0.47,0.63
62,0.551841269315693,0.46,0.65,0.549360083830242,0.47,0.63
63,0.555881678081999,0.46,0.66,0.548667569740354,0.47,0.63
64,0.555403651616723,0.46,0.66,0.540702743930251,0.46,0.63
65,0.499167705739022,0.41,0.6,0.521567878267078,0.44,0.61
66,0.561698228179317,0.46,0.67,0.558095218157634,0.47,0.65
67,0.592423986490998,0.49,0.7,0.556169611166723,0.47,0.65
68,0.501977984994146,0.41,0.6,0.508030239071918,0.43,0.59
69,0.531713816218767,0.43,0.64,0.519722062024333,0.44,0.61
70,0.487018644988688,0.39,0.59,0.506847601482186,0.42,0.6
71,0.562442156648067,0.46,0.68,0.536244869264505,0.45,0.63
72,0.488104654023651,0.39,0.59,0.505966010494298,0.42,0.6
73,0.553489155099569,0.45,0.67,0.531708612606334,0.44,0.63
74,0.494293941939341,0.39,0.6,0.508425042661172,0.42,0.6
75,0.510257410976372,0.41,0.62,0.528637153430379,0.44,0.62
76,0.563069368336428,0.45,0.68,0.553342799324193,0.46,0.65
77,0.572500026363014,0.46,0.7,0.545649934168257,0.45,0.64
78,0.569499663248542,0.46,0.69,0.519235789769999,0.43,0.62
79,0.427374267525084,0.33,0.54,0.468171700270206,0.38,0.56
80,0.508653913916436,0.4,0.63,0.514778547967541,0.42,0.61
81,0.509785674285028,0.4,0.63,0.524465742814032,0.43,0.63
82,0.560490917932667,0.44,0.69,0.542633417090869,0.45,0.65
83,0.534672348369988,0.42,0.66,0.528486854638269,0.43,0.63
84,0.594661482684507,0.47,0.73,0.525954741958992,0.43,0.63
85,0.462070940832364,0.35,0.58,0.465259936898008,0.37,0.56
86,0.487928722209195,0.37,0.62,0.471586978537166,0.38,0.57
87,0.441608338601925,0.33,0.56,0.460449273097777,0.37,0.56
88,0.470687488882496,0.36,0.6,0.480317466797,0.38,0.58
89,0.507348380021629,0.39,0.64,0.49198001766875,0.39,0.6
90,0.524937380357188,0.4,0.66,0.482678856861347,0.39,0.59
91,0.480958625524296,0.36,0.62,0.452071870792939,0.36,0.56
92,0.424607238553104,0.31,0.55,0.432912804206299,0.34,0.54
93,0.412272085419915,0.3,0.54,0.442780495768585,0.35,0.55
94,0.453173816517831,0.33,0.59,0.469216976134502,0.37,0.58
95,0.486016340689257,0.36,0.63,0.484549403193719,0.38,0.6
96,0.48595920415896,0.36,0.63,0.487059964960434,0.38,0.6
97,0.479888766553844,0.35,0.63,0.491394122433851,0.38,0.61
98,0.514982758015943,0.38,0.67,0.502737735591297,0.39,0.62
99,0.467640429665041,0.34,0.62,0.498315013148635,0.39,0.62
100,0.44523267424936,0.32,0.59,0.521498742697554,0.41,0.65
101,0.568914034838725,0.42,0.74,0.572750242981456,0.45,0.7
102,0.557163800434092,0.41,0.73,0.578768528474484,0.46,0.71
103,0.574757744498726,0.42,0.75,0.595253534619745,0.47,0.73
104,0.612077246523647,0.45,0.79,0.61077814228473,0.48,0.75
105,0.608791762153328,0.45,0.79,0.613691145806503,0.48,0.76
106,0.706714218329559,0.53,0.9,0.620008483784058,0.49,0.76
107,0.610578998663779,0.44,0.8,0.577228129045604,0.45,0.72
